"activity_id","budget_id","budget_reel","budget_prevu","budget_ecart","pris_activite"
"7135","7135","0","0","0","0"
"7136","7136","0","0","0","0"
"7137","7137","0","0","0","0"
"7138","7138","0","0","0","0"
"7139","7139","0","0","0","0"
"7140","7140","0","0","0","0"
"7141","7141","0","0","0","0"
"7142","7142","0","0","0","0"
"7143","7143","0","0","0","0"
"7144","7144","0","0","0","0"
"7145","7145","0","0","0","0"
"7146","7146","0","0","0","0"
"7147","7147","0","0","0","0"
"7148","7148","0","0","0","0"
"7149","7149","0","0","0","0"
"7150","7150","0","0","0","0"
"7151","7151","0","0","0","0"
"7152","7152","0","0","0","0"
"7153","8989","0","0","0","0"
"7154","7154","0","0","0","0"
"7155","7155","0","0","0","0"
"7156","7156","0","0","0","0"
"7157","7157","0","0","0","0"
"7158","7158","0","0","0","0"
"7159","7159","0","0","0","0"
"7160","7160","0","0","0","0"
"7161","8338","0","0","0","0"
"7162","7162","0","0","0","0"
"7163","7163","0","0","0","0"
"7164","7164","0","0","0","0"
"7165","7919","0","0","0","0"
"7166","7166","0","0","0","0"
"7167","7167","0","0","0","0"
"7168","7168","0","0","0","0"
"7169","7169","0","0","0","0"
"7170","7170","0","0","0","0"
"7171","7171","0","0","0","0"
"7172","7172","0","0","0","0"
"7173","7173","0","0","0","0"
"7174","7174","0","0","0","0"
"7175","7175","0","0","0","0"
"7176","8410","0","0","0","0"
"7177","7177","0","0","0","0"
"7178","7178","0","0","0","0"
"7179","7179","0","0","0","0"
"7180","7180","0","0","0","0"
"7181","7181","0","0","0","0"
"7182","7182","0","0","0","0"
"7183","8730","0","0","0","0"
"7184","7184","0","0","0","0"
"7185","7185","0","0","0","0"
"7186","7186","0","0","0","0"
"7187","7187","0","0","0","0"
"7188","7188","0","0","0","0"
"7189","7189","0","0","0","0"
"7190","7190","0","0","0","0"
"7191","7191","0","0","0","0"
"7192","7192","0","0","0","0"
"7193","7193","0","0","0","0"
"7194","7194","0","0","0","0"
"7195","7195","0","0","0","0"
"7196","7196","0","0","0","0"
"7197","7197","0","0","0","0"
"7198","8454","0","0","0","0"
"7199","7199","0","0","0","0"
"7200","7701","0","0","0","0"
"7201","7201","0","0","0","0"
"7202","7946","0","0","0","0"
"7203","7203","0","0","0","0"
"7204","7204","0","0","0","0"
"7205","7205","0","0","0","0"
"7206","7206","0","0","0","0"
"7207","7207","0","0","0","0"
"7208","7208","0","0","0","0"
"7209","7209","0","0","0","0"
"7210","7210","0","0","0","0"
"7211","7211","0","0","0","0"
"7212","7212","0","0","0","0"
"7213","8347","0","0","0","0"
"7214","7214","0","0","0","0"
"7215","7215","0","0","0","0"
"7216","7216","0","0","0","0"
"7217","7217","0","0","0","0"
"7218","7218","0","0","0","0"
"7219","7219","0","0","0","0"
"7220","7220","0","0","0","0"
"7221","7221","0","0","0","0"
"7222","7222","0","0","0","0"
"7223","7223","0","0","0","0"
"7224","7224","0","0","0","0"
"7225","7225","0","0","0","0"
"7226","7226","0","0","0","0"
"7227","7227","0","0","0","0"
"7228","7826","0","0","0","0"
"7229","7229","0","0","0","0"
"7230","7230","0","0","0","0"
"7231","7231","0","0","0","0"
"7232","8181","0","0","0","0"
"7233","7233","0","0","0","0"
"7234","7234","0","0","0","0"
"7235","8812","0","0","0","0"
"7236","7236","0","0","0","0"
"7237","7237","0","0","0","0"
"7238","7238","0","0","0","0"
"7239","7239","0","0","0","0"
"7240","7240","0","0","0","0"
"7241","7241","0","0","0","0"
"7242","7242","0","0","0","0"
"7243","7243","0","0","0","0"
"7244","7244","0","0","0","0"
"7245","8826","0","0","0","0"
"7246","7246","0","0","0","0"
"7247","7247","0","0","0","0"
"7248","7248","0","0","0","0"
"7249","7249","0","0","0","0"
"7250","7250","0","0","0","0"
"7251","7251","0","0","0","0"
"7252","7252","0","0","0","0"
"7253","7253","0","0","0","0"
"7254","7254","0","0","0","0"
"7255","7502","0","0","0","0"
"7256","7256","0","0","0","0"
"7257","7257","0","0","0","0"
"7258","7258","0","0","0","0"
"7259","7259","0","0","0","0"
"7260","7260","0","0","0","0"
"7261","7261","0","0","0","0"
"7262","7262","0","0","0","0"
"7263","7263","0","0","0","0"
"7264","7264","0","0","0","0"
"7265","7265","0","0","0","0"
"7266","7266","0","0","0","0"
"7267","7267","0","0","0","0"
"7268","7268","0","0","0","0"
"7269","7269","0","0","0","0"
"7270","7270","0","0","0","0"
"7271","7271","0","0","0","0"
"7272","7272","0","0","0","0"
"7273","7273","0","0","0","0"
"7274","7274","0","0","0","0"
"7275","7275","0","0","0","0"
"7276","8344","0","0","0","0"
"7277","7277","0","0","0","0"
"7278","7278","0","0","0","0"
"7279","7279","0","0","0","0"
"7280","8637","0","0","0","0"
"7281","7281","0","0","0","0"
"7282","7282","0","0","0","0"
"7283","7283","0","0","0","0"
"7284","7284","0","0","0","0"
"7285","7285","0","0","0","0"
"7286","8872","0","0","0","0"
"7287","7287","0","0","0","0"
"7288","7288","0","0","0","0"
"7289","7289","0","0","0","0"
"7290","7290","0","0","0","0"
"7291","7291","0","0","0","0"
"7292","7292","0","0","0","0"
"7293","7293","0","0","0","0"
"7294","7294","0","0","0","0"
"7295","7295","0","0","0","0"
"7296","7296","0","0","0","0"
"7297","7297","0","0","0","0"
"7298","7298","0","0","0","0"
"7299","7299","0","0","0","0"
"7300","7300","0","0","0","0"
"7301","8817","0","0","0","0"
"7302","7302","0","0","0","0"
"7303","7303","0","0","0","0"
"7304","7304","0","0","0","0"
"7305","7305","0","0","0","0"
"7306","8939","0","0","0","0"
"7307","7307","0","0","0","0"
"7308","7308","0","0","0","0"
"7309","7309","0","0","0","0"
"7310","7310","0","0","0","0"
"7311","7311","0","0","0","0"
"7312","7421","0","0","0","0"
"7313","8334","0","0","0","0"
"7314","7314","0","0","0","0"
"7315","7315","0","0","0","0"
"7316","7316","0","0","0","0"
"7317","7317","0","0","0","0"
"7318","7318","0","0","0","0"
"7319","7319","0","0","0","0"
"7320","7320","0","0","0","0"
"7321","8972","0","0","0","0"
"7322","7322","0","0","0","0"
"7323","7323","0","0","0","0"
"7324","7324","0","0","0","0"
"7325","7325","0","0","0","0"
"7326","7326","0","0","0","0"
"7327","7327","0","0","0","0"
"7328","7328","0","0","0","0"
"7329","7329","0","0","0","0"
"7330","8823","0","0","0","0"
"7331","7331","0","0","0","0"
"7332","8278","0","0","0","0"
"7333","7333","0","0","0","0"
"7334","7981","0","0","0","0"
"7335","7335","0","0","0","0"
"7336","7471","0","0","0","0"
"7337","7337","0","0","0","0"
"7338","7338","0","0","0","0"
"7339","7339","0","0","0","0"
"7340","7340","0","0","0","0"
"7341","7341","0","0","0","0"
"7342","7342","0","0","0","0"
"7343","7343","0","0","0","0"
"7344","7344","0","0","0","0"
"7345","7345","0","0","0","0"
"7346","7346","0","0","0","0"
"7347","7347","0","0","0","0"
"7348","7348","0","0","0","0"
"7349","8033","0","0","0","0"
"7350","8956","0","0","0","0"
"7351","7351","0","0","0","0"
"7352","7352","0","0","0","0"
"7353","7353","0","0","0","0"
"7354","8088","0","0","0","0"
"7355","8018","0","0","0","0"
"7356","7356","0","0","0","0"
"7357","7357","0","0","0","0"
"7358","7358","0","0","0","0"
"7359","7926","0","0","0","0"
"7360","7360","0","0","0","0"
"7361","7361","0","0","0","0"
"7362","7362","0","0","0","0"
"7363","7363","0","0","0","0"
"7364","7364","0","0","0","0"
"7365","7365","0","0","0","0"
"7366","7366","0","0","0","0"
"7367","7367","0","0","0","0"
"7368","7825","0","0","0","0"
"7369","7369","0","0","0","0"
"7370","7370","0","0","0","0"
"7371","7371","0","0","0","0"
"7372","7372","0","0","0","0"
"7373","7373","0","0","0","0"
"7374","8844","0","0","0","0"
"7375","7375","0","0","0","0"
"7376","7376","0","0","0","0"
"7377","7377","0","0","0","0"
"7378","7378","0","0","0","0"
"7379","7379","0","0","0","0"
"7380","7380","0","0","0","0"
"7381","7381","0","0","0","0"
"7382","7382","0","0","0","0"
"7383","8713","0","0","0","0"
"7384","8775","0","0","0","0"
"7385","7815","0","0","0","0"
"7386","7386","0","0","0","0"
"7387","7387","0","0","0","0"
"7388","7388","0","0","0","0"
"7389","7389","0","0","0","0"
"7390","7390","0","0","0","0"
"7391","7391","0","0","0","0"
"7392","7681","0","0","0","0"
"7393","7393","0","0","0","0"
"7394","7394","0","0","0","0"
"7395","7395","0","0","0","0"
"7396","7396","0","0","0","0"
"7397","7397","0","0","0","0"
"7398","7398","0","0","0","0"
"7399","7399","0","0","0","0"
"7400","7400","0","0","0","0"
"7401","7401","0","0","0","0"
"7402","7402","0","0","0","0"
"7403","8308","0","0","0","0"
"7404","7404","0","0","0","0"
"7405","7405","0","0","0","0"
"7406","7563","0","0","0","0"
"7407","7407","0","0","0","0"
"7408","7408","0","0","0","0"
"7409","8438","0","0","0","0"
"7410","7410","0","0","0","0"
"7411","7411","0","0","0","0"
"7412","7412","0","0","0","0"
"7413","7413","0","0","0","0"
"7414","7414","0","0","0","0"
"7415","7415","0","0","0","0"
"7416","7416","0","0","0","0"
"7417","7417","0","0","0","0"
"7418","7418","0","0","0","0"
"7419","7419","0","0","0","0"
"7420","7420","0","0","0","0"
"7421","7421","0","0","0","0"
"7422","7422","0","0","0","0"
"7423","8935","0","0","0","0"
"7424","7424","0","0","0","0"
"7425","7425","0","0","0","0"
"7426","7426","0","0","0","0"
"7427","7427","0","0","0","0"
"7428","7428","0","0","0","0"
"7429","7429","0","0","0","0"
"7430","7430","0","0","0","0"
"7431","7431","0","0","0","0"
"7432","7432","0","0","0","0"
"7433","7433","0","0","0","0"
"7434","7434","0","0","0","0"
"7435","7435","0","0","0","0"
"7436","7436","0","0","0","0"
"7437","7437","0","0","0","0"
"7438","7472","0","0","0","0"
"7439","7439","0","0","0","0"
"7440","7440","0","0","0","0"
"7441","7441","0","0","0","0"
"7442","7442","0","0","0","0"
"7443","7443","0","0","0","0"
"7444","7444","0","0","0","0"
"7445","7445","0","0","0","0"
"7446","7446","0","0","0","0"
"7447","8531","0","0","0","0"
"7448","7448","0","0","0","0"
"7449","8388","0","0","0","0"
"7450","7450","0","0","0","0"
"7451","7451","0","0","0","0"
"7452","7452","0","0","0","0"
"7453","7453","0","0","0","0"
"7454","7454","0","0","0","0"
"7455","7455","0","0","0","0"
"7456","8813","0","0","0","0"
"7457","7457","0","0","0","0"
"7458","7458","0","0","0","0"
"7459","7459","0","0","0","0"
"7460","7460","0","0","0","0"
"7461","7461","0","0","0","0"
"7462","7462","0","0","0","0"
"7463","7463","0","0","0","0"
"7464","7464","0","0","0","0"
"7465","8254","0","0","0","0"
"7466","7466","0","0","0","0"
"7467","7467","0","0","0","0"
"7468","7468","0","0","0","0"
"7469","7469","0","0","0","0"
"7470","7470","0","0","0","0"
"7471","7471","0","0","0","0"
"7472","7472","0","0","0","0"
"7473","7473","0","0","0","0"
"7474","7474","0","0","0","0"
"7475","7475","0","0","0","0"
"7476","8752","0","0","0","0"
"7477","7477","0","0","0","0"
"7478","7478","0","0","0","0"
"7479","7479","0","0","0","0"
"7480","7480","0","0","0","0"
"7481","7481","0","0","0","0"
"7482","7482","0","0","0","0"
"7483","7483","0","0","0","0"
"7484","7484","0","0","0","0"
"7485","7485","0","0","0","0"
"7486","7486","0","0","0","0"
"7487","7487","0","0","0","0"
"7488","8603","0","0","0","0"
"7489","7489","0","0","0","0"
"7490","7490","0","0","0","0"
"7491","7491","0","0","0","0"
"7492","8490","0","0","0","0"
"7493","7493","0","0","0","0"
"7494","7494","0","0","0","0"
"7495","7495","0","0","0","0"
"7496","7496","0","0","0","0"
"7497","7497","0","0","0","0"
"7498","7498","0","0","0","0"
"7499","7499","0","0","0","0"
"7500","7780","0","0","0","0"
"7501","7501","0","0","0","0"
"7502","7502","0","0","0","0"
"7503","7503","0","0","0","0"
"7504","8876","0","0","0","0"
"7505","7505","0","0","0","0"
"7506","7506","0","0","0","0"
"7507","8948","0","0","0","0"
"7508","7508","0","0","0","0"
"7509","7509","0","0","0","0"
"7510","8499","0","0","0","0"
"7511","7511","0","0","0","0"
"7512","7512","0","0","0","0"
"7513","7513","0","0","0","0"
"7514","7514","0","0","0","0"
"7515","7515","0","0","0","0"
"7516","7516","0","0","0","0"
"7517","7517","0","0","0","0"
"7518","7518","0","0","0","0"
"7519","7519","0","0","0","0"
"7520","7520","0","0","0","0"
"7521","7521","0","0","0","0"
"7522","7522","0","0","0","0"
"7523","7523","0","0","0","0"
"7524","7524","0","0","0","0"
"7525","7525","0","0","0","0"
"7526","7526","0","0","0","0"
"7527","7527","0","0","0","0"
"7528","7528","0","0","0","0"
"7529","7529","0","0","0","0"
"7530","7530","0","0","0","0"
"7531","7531","0","0","0","0"
"7532","7532","0","0","0","0"
"7533","7533","0","0","0","0"
"7534","7534","0","0","0","0"
"7535","7535","0","0","0","0"
"7536","7536","0","0","0","0"
"7537","7537","0","0","0","0"
"7538","7538","0","0","0","0"
"7539","7539","0","0","0","0"
"7540","7540","0","0","0","0"
"7541","7541","0","0","0","0"
"7542","7542","0","0","0","0"
"7543","7543","0","0","0","0"
"7544","8338","0","0","0","0"
"7545","7545","0","0","0","0"
"7546","7546","0","0","0","0"
"7547","7685","0","0","0","0"
"7548","7548","0","0","0","0"
"7549","8086","0","0","0","0"
"7550","7550","0","0","0","0"
"7551","7551","0","0","0","0"
"7552","7552","0","0","0","0"
"7553","7553","0","0","0","0"
"7554","7554","0","0","0","0"
"7555","7555","0","0","0","0"
"7556","7556","0","0","0","0"
"7557","7557","0","0","0","0"
"7558","8277","0","0","0","0"
"7559","7559","0","0","0","0"
"7560","7560","0","0","0","0"
"7561","8066","0","0","0","0"
"7562","7562","0","0","0","0"
"7563","7563","0","0","0","0"
"7564","7564","0","0","0","0"
"7565","7565","0","0","0","0"
"7566","7566","0","0","0","0"
"7567","7567","0","0","0","0"
"7568","7568","0","0","0","0"
"7569","7846","0","0","0","0"
"7570","7570","0","0","0","0"
"7571","7571","0","0","0","0"
"7572","7572","0","0","0","0"
"7573","7573","0","0","0","0"
"7574","7574","0","0","0","0"
"7575","7575","0","0","0","0"
"7576","8340","0","0","0","0"
"7577","8558","0","0","0","0"
"7578","8179","0","0","0","0"
"7579","7579","0","0","0","0"
"7580","7580","0","0","0","0"
"7581","7581","0","0","0","0"
"7582","7582","0","0","0","0"
"7583","7583","0","0","0","0"
"7584","7584","0","0","0","0"
"7585","8171","0","0","0","0"
"7586","7586","0","0","0","0"
"7587","7587","0","0","0","0"
"7588","7588","0","0","0","0"
"7589","7589","0","0","0","0"
"7590","7590","0","0","0","0"
"7591","7591","0","0","0","0"
"7592","7592","0","0","0","0"
"7593","7593","0","0","0","0"
"7594","7594","0","0","0","0"
"7595","7595","0","0","0","0"
"7596","7596","0","0","0","0"
"7597","7597","0","0","0","0"
"7598","7598","0","0","0","0"
"7599","7599","0","0","0","0"
"7600","7600","0","0","0","0"
"7601","7601","0","0","0","0"
"7602","7602","0","0","0","0"
"7603","7603","0","0","0","0"
"7604","7604","0","0","0","0"
"7605","7605","0","0","0","0"
"7606","7606","0","0","0","0"
"7607","7607","0","0","0","0"
"7608","8798","0","0","0","0"
"7609","7609","0","0","0","0"
"7610","7610","0","0","0","0"
"7611","7611","0","0","0","0"
"7612","7612","0","0","0","0"
"7613","7613","0","0","0","0"
"7614","7614","0","0","0","0"
"7615","7615","0","0","0","0"
"7616","7616","0","0","0","0"
"7617","7617","0","0","0","0"
"7618","7716","0","0","0","0"
"7619","7619","0","0","0","0"
"7620","7806","0","0","0","0"
"7621","8468","0","0","0","0"
"7622","7622","0","0","0","0"
"7623","7623","0","0","0","0"
"7624","7963","0","0","0","0"
"7625","7625","0","0","0","0"
"7626","7626","0","0","0","0"
"7627","7627","0","0","0","0"
"7628","7628","0","0","0","0"
"7629","7629","0","0","0","0"
"7630","7630","0","0","0","0"
"7631","7631","0","0","0","0"
"7632","7632","0","0","0","0"
"7633","8999","0","0","0","0"
"7634","7634","0","0","0","0"
"7635","7635","0","0","0","0"
"7636","7636","0","0","0","0"
"7637","7637","0","0","0","0"
"7638","7638","0","0","0","0"
"7639","7639","0","0","0","0"
"7640","7640","0","0","0","0"
"7641","7641","0","0","0","0"
"7642","7842","0","0","0","0"
"7643","7643","0","0","0","0"
"7644","7644","0","0","0","0"
"7645","7778","0","0","0","0"
"7646","7646","0","0","0","0"
"7647","7647","0","0","0","0"
"7648","7648","0","0","0","0"
"7649","7649","0","0","0","0"
"7650","7650","0","0","0","0"
"7651","7651","0","0","0","0"
"7652","7652","0","0","0","0"
"7653","7653","0","0","0","0"
"7654","7654","0","0","0","0"
"7655","7655","0","0","0","0"
"7656","7656","0","0","0","0"
"7657","7657","0","0","0","0"
"7658","7658","0","0","0","0"
"7659","7659","0","0","0","0"
"7660","8067","0","0","0","0"
"7661","7661","0","0","0","0"
"7662","7662","0","0","0","0"
"7663","7663","0","0","0","0"
"7664","7664","0","0","0","0"
"7665","7665","0","0","0","0"
"7666","7666","0","0","0","0"
"7667","7667","0","0","0","0"
"7668","7668","0","0","0","0"
"7669","7669","0","0","0","0"
"7670","7670","0","0","0","0"
"7671","8805","0","0","0","0"
"7672","8185","0","0","0","0"
"7673","7673","0","0","0","0"
"7674","8499","0","0","0","0"
"7675","7675","0","0","0","0"
"7676","7676","0","0","0","0"
"7677","7677","0","0","0","0"
"7678","7678","0","0","0","0"
"7679","7679","0","0","0","0"
"7680","7680","0","0","0","0"
"7681","7681","0","0","0","0"
"7682","8709","0","0","0","0"
"7683","7683","0","0","0","0"
"7684","7788","0","0","0","0"
"7685","7685","0","0","0","0"
"7686","7686","0","0","0","0"
"7687","7687","0","0","0","0"
"7688","7688","0","0","0","0"
"7689","7689","0","0","0","0"
"7690","7690","0","0","0","0"
"7691","8865","0","0","0","0"
"7692","7692","0","0","0","0"
"7693","7693","0","0","0","0"
"7694","7694","0","0","0","0"
"7695","7695","0","0","0","0"
"7696","7696","0","0","0","0"
"7697","7697","0","0","0","0"
"7698","7698","0","0","0","0"
"7699","7699","0","0","0","0"
"7700","7700","0","0","0","0"
"7701","7701","0","0","0","0"
"7702","7702","0","0","0","0"
"7703","7703","0","0","0","0"
"7704","7704","0","0","0","0"
"7705","7705","0","0","0","0"
"7706","7706","0","0","0","0"
"7707","7707","0","0","0","0"
"7708","7853","0","0","0","0"
"7709","7709","0","0","0","0"
"7710","7710","0","0","0","0"
"7711","8274","0","0","0","0"
"7712","7712","0","0","0","0"
"7713","7713","0","0","0","0"
"7714","7889","0","0","0","0"
"7715","7715","0","0","0","0"
"7716","7716","0","0","0","0"
"7717","7717","0","0","0","0"
"7718","7718","0","0","0","0"
"7719","7719","0","0","0","0"
"7720","7720","0","0","0","0"
"7721","7721","0","0","0","0"
"7722","7722","0","0","0","0"
"7723","7723","0","0","0","0"
"7724","8767","0","0","0","0"
"7725","8478","0","0","0","0"
"7726","8419","0","0","0","0"
"7727","7727","0","0","0","0"
"7728","7728","0","0","0","0"
"7729","7729","0","0","0","0"
"7730","7730","0","0","0","0"
"7731","7731","0","0","0","0"
"7732","7732","0","0","0","0"
"7733","7733","0","0","0","0"
"7734","7734","0","0","0","0"
"7735","7735","0","0","0","0"
"7736","7736","0","0","0","0"
"7737","7737","0","0","0","0"
"7738","7738","0","0","0","0"
"7739","7925","0","0","0","0"
"7740","7740","0","0","0","0"
"7741","7741","0","0","0","0"
"7742","7742","0","0","0","0"
"7743","7743","0","0","0","0"
"7744","7744","0","0","0","0"
"7745","7745","0","0","0","0"
"7746","7746","0","0","0","0"
"7747","7747","0","0","0","0"
"7748","7748","0","0","0","0"
"7749","7749","0","0","0","0"
"7750","7750","0","0","0","0"
"7751","7751","0","0","0","0"
"7752","8206","0","0","0","0"
"7753","7753","0","0","0","0"
"7754","7754","0","0","0","0"
"7755","7755","0","0","0","0"
"7756","7756","0","0","0","0"
"7757","7757","0","0","0","0"
"7758","7758","0","0","0","0"
"7759","7759","0","0","0","0"
"7760","7760","0","0","0","0"
"7761","7761","0","0","0","0"
"7762","7762","0","0","0","0"
"7763","7763","0","0","0","0"
"7764","8042","0","0","0","0"
"7765","7765","0","0","0","0"
"7766","7766","0","0","0","0"
"7767","7767","0","0","0","0"
"7768","7768","0","0","0","0"
"7769","7769","0","0","0","0"
"7770","7770","0","0","0","0"
"7771","7771","0","0","0","0"
"7772","7772","0","0","0","0"
"7773","7773","0","0","0","0"
"7774","7774","0","0","0","0"
"7775","7775","0","0","0","0"
"7776","7776","0","0","0","0"
"7777","8262","0","0","0","0"
"7778","7778","0","0","0","0"
"7779","7779","0","0","0","0"
"7780","7780","0","0","0","0"
"7781","7781","0","0","0","0"
"7782","7782","0","0","0","0"
"7783","7783","0","0","0","0"
"7784","7784","0","0","0","0"
"7785","7785","0","0","0","0"
"7786","8080","0","0","0","0"
"7787","7787","0","0","0","0"
"7788","7788","0","0","0","0"
"7789","7789","0","0","0","0"
"7790","7790","0","0","0","0"
"7791","7791","0","0","0","0"
"7792","7792","0","0","0","0"
"7793","7793","0","0","0","0"
"7794","7794","0","0","0","0"
"7795","7795","0","0","0","0"
"7796","7796","0","0","0","0"
"7797","7797","0","0","0","0"
"7798","7798","0","0","0","0"
"7799","7799","0","0","0","0"
"7800","7800","0","0","0","0"
"7801","8978","0","0","0","0"
"7802","7802","0","0","0","0"
"7803","7803","0","0","0","0"
"7804","7804","0","0","0","0"
"7805","7805","0","0","0","0"
"7806","7806","0","0","0","0"
"7807","7807","0","0","0","0"
"7808","7808","0","0","0","0"
"7809","7809","0","0","0","0"
"7810","7810","0","0","0","0"
"7811","7811","0","0","0","0"
"7812","7812","0","0","0","0"
"7813","7813","0","0","0","0"
"7814","7814","0","0","0","0"
"7815","7815","0","0","0","0"
"7816","7816","0","0","0","0"
"7817","8990","0","0","0","0"
"7818","7818","0","0","0","0"
"7819","8710","0","0","0","0"
"7820","7820","0","0","0","0"
"7821","7821","0","0","0","0"
"7822","7835","0","0","0","0"
"7823","7823","0","0","0","0"
"7824","7824","0","0","0","0"
"7825","7825","0","0","0","0"
"7826","7826","0","0","0","0"
"7827","7827","0","0","0","0"
"7828","7828","0","0","0","0"
"7829","7829","0","0","0","0"
"7830","7830","0","0","0","0"
"7831","7831","0","0","0","0"
"7832","7832","0","0","0","0"
"7833","7833","0","0","0","0"
"7834","7834","0","0","0","0"
"7835","7835","0","0","0","0"
"7836","7836","0","0","0","0"
"7837","7837","0","0","0","0"
"7838","7838","0","0","0","0"
"7839","7839","0","0","0","0"
"7840","7840","0","0","0","0"
"7841","7841","0","0","0","0"
"7842","7842","0","0","0","0"
"7843","7843","0","0","0","0"
"7844","7940","0","0","0","0"
"7845","7944","0","0","0","0"
"7846","7846","0","0","0","0"
"7847","7847","0","0","0","0"
"7848","7848","0","0","0","0"
"7849","7849","0","0","0","0"
"7850","8709","0","0","0","0"
"7851","7851","0","0","0","0"
"7852","7852","0","0","0","0"
"7853","7853","0","0","0","0"
"7854","7854","0","0","0","0"
"7855","7855","0","0","0","0"
"7856","7856","0","0","0","0"
"7857","7857","0","0","0","0"
"7858","7858","0","0","0","0"
"7859","7859","0","0","0","0"
"7860","7860","0","0","0","0"
"7861","7861","0","0","0","0"
"7862","7862","0","0","0","0"
"7863","7863","0","0","0","0"
"7864","7864","0","0","0","0"
"7865","7865","0","0","0","0"
"7866","7866","0","0","0","0"
"7867","7867","0","0","0","0"
"7868","7868","0","0","0","0"
"7869","7869","0","0","0","0"
"7870","7870","0","0","0","0"
"7871","7871","0","0","0","0"
"7872","7872","0","0","0","0"
"7873","7873","0","0","0","0"
"7874","7874","0","0","0","0"
"7875","7875","0","0","0","0"
"7876","7876","0","0","0","0"
"7877","7877","0","0","0","0"
"7878","7878","0","0","0","0"
"7879","7879","0","0","0","0"
"7880","7880","0","0","0","0"
"7881","7881","0","0","0","0"
"7882","7882","0","0","0","0"
"7883","7883","0","0","0","0"
"7884","7884","0","0","0","0"
"7885","8646","0","0","0","0"
"7886","7886","0","0","0","0"
"7887","7887","0","0","0","0"
"7888","8027","0","0","0","0"
"7889","7889","0","0","0","0"
"7890","8749","0","0","0","0"
"7891","7891","0","0","0","0"
"7892","7892","0","0","0","0"
"7893","7893","0","0","0","0"
"7894","7894","0","0","0","0"
"7895","7895","0","0","0","0"
"7896","7896","0","0","0","0"
"7897","7897","0","0","0","0"
"7898","7898","0","0","0","0"
"7899","7899","0","0","0","0"
"7900","7900","0","0","0","0"
"7901","7901","0","0","0","0"
"7902","7902","0","0","0","0"
"7903","7903","0","0","0","0"
"7904","7904","0","0","0","0"
"7905","7905","0","0","0","0"
"7906","7906","0","0","0","0"
"7907","7907","0","0","0","0"
"7908","7908","0","0","0","0"
"7909","7909","0","0","0","0"
"7910","7910","0","0","0","0"
"7911","7911","0","0","0","0"
"7912","7912","0","0","0","0"
"7913","7913","0","0","0","0"
"7914","7914","0","0","0","0"
"7915","7915","0","0","0","0"
"7916","8102","0","0","0","0"
"7917","7917","0","0","0","0"
"7918","7918","0","0","0","0"
"7919","7919","0","0","0","0"
"7920","7920","0","0","0","0"
"7921","7921","0","0","0","0"
"7922","8456","0","0","0","0"
"7923","7923","0","0","0","0"
"7924","7924","0","0","0","0"
"7925","7925","0","0","0","0"
"7926","7926","0","0","0","0"
"7927","7927","0","0","0","0"
"7928","7928","0","0","0","0"
"7929","8666","0","0","0","0"
"7930","7930","0","0","0","0"
"7931","7931","0","0","0","0"
"7932","7932","0","0","0","0"
"7933","7933","0","0","0","0"
"7934","7934","0","0","0","0"
"7935","7935","0","0","0","0"
"7936","7936","0","0","0","0"
"7937","7937","0","0","0","0"
"7938","8260","0","0","0","0"
"7939","7939","0","0","0","0"
"7940","7940","0","0","0","0"
"7941","7941","0","0","0","0"
"7942","7942","0","0","0","0"
"7943","7943","0","0","0","0"
"7944","7944","0","0","0","0"
"7945","7945","0","0","0","0"
"7946","7946","0","0","0","0"
"7947","7947","0","0","0","0"
"7948","7948","0","0","0","0"
"7949","8283","0","0","0","0"
"7950","7950","0","0","0","0"
"7951","7951","0","0","0","0"
"7952","7952","0","0","0","0"
"7953","7953","0","0","0","0"
"7954","7954","0","0","0","0"
"7955","7955","0","0","0","0"
"7956","7956","0","0","0","0"
"7957","7957","0","0","0","0"
"7958","7958","0","0","0","0"
"7959","7959","0","0","0","0"
"7960","7960","0","0","0","0"
"7961","7961","0","0","0","0"
"7962","7962","0","0","0","0"
"7963","7963","0","0","0","0"
"7964","7964","0","0","0","0"
"7965","7965","0","0","0","0"
"7966","7966","0","0","0","0"
"7967","8349","0","0","0","0"
"7968","7968","0","0","0","0"
"7969","8252","0","0","0","0"
"7970","7970","0","0","0","0"
"7971","8141","0","0","0","0"
"7972","7972","0","0","0","0"
"7973","7973","0","0","0","0"
"7974","7974","0","0","0","0"
"7975","7975","0","0","0","0"
"7976","7976","0","0","0","0"
"7977","7977","0","0","0","0"
"7978","7978","0","0","0","0"
"7979","7979","0","0","0","0"
"7980","7980","0","0","0","0"
"7981","7981","0","0","0","0"
"7982","7982","0","0","0","0"
"7983","7984","0","0","0","0"
"7984","7984","0","0","0","0"
"7985","7985","0","0","0","0"
"7986","7986","0","0","0","0"
"7987","7987","0","0","0","0"
"7988","7988","0","0","0","0"
"7989","7989","0","0","0","0"
"7990","7990","0","0","0","0"
"7991","7991","0","0","0","0"
"7992","7992","0","0","0","0"
"7993","7993","0","0","0","0"
"7994","7994","0","0","0","0"
"7995","7995","0","0","0","0"
"7996","7996","0","0","0","0"
"7997","7997","0","0","0","0"
"7998","7998","0","0","0","0"
"7999","7999","0","0","0","0"
"8000","8000","0","0","0","0"
"8001","8001","0","0","0","0"
"8002","8002","0","0","0","0"
"8003","8003","0","0","0","0"
"8004","8004","0","0","0","0"
"8005","8005","0","0","0","0"
"8006","8006","0","0","0","0"
