"time_id","country_id","activity_id","unite_id","nb_activities","budget_activite","durees_activite","nb_participants"
"602","3","8828","9","1","13457.00","5","96"
"604","3","6521","9","1","13598.00","5","80"
"620","3","8914","9","1","15795.00","6","98"
"624","3","8805","9","1","10095.00","6","102"
"633","3","7039","9","1","13208.00","5","112"
"652","3","8315","9","1","12024.00","5","92"
"690","3","8540","9","1","13855.00","4","91"
"705","3","6735","9","1","8961.00","4","76"
"726","3","6362","9","1","13689.00","5","88"
"727","3","8775","9","1","9249.00","6","87"
"734","3","8165","9","1","8894.00","6","66"
"743","3","7492","9","1","11947.00","5","82"
"747","3","7135","9","1","9304.00","3","67"
"764","3","8328","9","1","9188.00","3","63"
"769","3","7322","9","1","11896.00","5","49"
"771","3","7314","9","1","7948.00","3","53"
"777","3","8850","9","1","7460.00","3","50"
"784","3","6895","9","1","11543.00","3","77"
"788","3","8763","9","1","7540.00","2","69"
"809","3","8298","9","1","6131.00","4","74"
"815","3","8491","9","1","6031.00","4","68"
"825","3","6803","9","1","9510.00","3","62"
"826","3","8178","9","1","12296.00","5","60"
"851","3","8733","9","1","20328.00","5","141"
"860","3","8041","9","1","20642.00","8","138"
"880","3","8796","9","1","15229.00","8","156"
"921","3","8242","9","1","14259.00","4","97"
"928","3","7921","9","1","10801.00","5","78"
"928","3","8098","9","1","12448.00","3","106"
"940","3","7429","9","1","9246.00","5","77"
"945","3","6705","9","1","13566.00","6","95"
"959","3","8987","9","1","9315.00","3","71"
"963","3","7159","9","1","16888.00","3","76"
"970","3","6992","9","1","16466.00","4","63"
"977","3","8832","9","1","13062.00","4","88"
"981","3","6352","9","1","14893.00","4","102"
"994","3","6251","9","1","12663.00","5","101"
"1001","3","7779","9","1","16585.00","3","92"
"1028","3","8268","9","1","8615.00","6","65"
"1029","3","7487","9","1","9287.00","4","61"
"13","4","6660","9","1","10100.00","4","63"
"29","4","7618","9","1","13101.00","4","58"
"39","4","8846","9","1","9533.00","6","98"
"58","4","8553","9","1","9024.00","3","90"
"67","4","7851","9","1","12171.00","5","62"
"71","4","7985","9","1","6535.00","4","61"
"80","4","8812","9","1","9953.00","5","56"
"89","4","7523","9","1","12083.00","3","60"
"92","4","8319","9","1","8980.00","3","57"
"95","4","8957","9","1","11106.00","4","53"
"97","4","8701","9","1","12163.00","5","81"
"105","4","6237","9","1","8321.00","4","73"
"105","4","8404","9","1","12491.00","3","63"
"119","4","7673","9","1","10060.00","3","74"
"122","4","6044","9","1","12467.00","4","66"
"123","4","7913","9","1","8541.00","3","45"
"129","4","6783","9","1","11500.00","3","67"
"146","4","6630","9","1","7035.00","3","61"
"148","4","7704","9","1","9440.00","4","71"
"169","4","8170","9","1","14678.00","6","150"
"171","4","8753","9","1","18840.00","5","125"
"178","4","8029","9","1","21452.00","7","151"
"183","4","6696","9","1","19211.00","7","147"
"212","4","7583","9","1","16894.00","7","109"
"214","4","8424","9","1","22469.00","9","102"
"224","4","6280","9","1","21791.00","6","99"
"224","4","8346","9","1","22069.00","7","160"
"243","4","7243","9","1","16788.00","6","110"
"252","4","7120","9","1","15076.00","3","87"
"256","4","8208","9","1","11628.00","3","113"
"271","4","8525","9","1","12003.00","6","102"
"289","4","7173","9","1","9542.00","6","76"
"291","4","8466","9","1","11307.00","6","67"
"309","4","8618","9","1","15442.00","5","94"
"313","4","6276","9","1","10505.00","6","106"
"322","4","8612","9","1","11604.00","3","74"
"330","4","7406","9","1","14050.00","4","72"
"338","4","7090","9","1","11332.00","3","66"
"350","4","7009","9","1","13844.00","3","67"
"354","4","6311","9","1","8052.00","4","90"
"358","4","8017","9","1","8978.00","5","80"
"374","4","6284","9","1","9692.00","5","64"
"374","4","8590","9","1","14721.00","4","92"
"377","4","6485","9","1","12239.00","5","96"
"391","4","8477","9","1","11437.00","3","96"
"396","4","8462","9","1","13295.00","3","50"
"400","4","6500","9","1","8842.00","3","83"
"426","4","8381","9","1","10430.00","4","79"
"428","4","8379","9","1","7762.00","3","55"
"434","4","8452","9","1","10218.00","2","63"
"435","4","8606","9","1","7261.00","2","64"
"446","4","7201","9","1","6259.00","3","59"
"453","4","7611","9","1","8444.00","2","49"
"472","4","9426","9","1","2713.50","10","90"
"484","4","7630","9","1","12120.00","3","57"
"490","4","8480","9","1","16850.00","9","158"
"504","4","6243","9","1","14622.00","7","93"
"513","4","6862","9","1","15215.00","9","103"
"521","4","7720","9","1","16855.00","6","115"
"523","4","6328","9","1","22832.00","6","147"
"534","4","6724","9","1","20854.00","9","123"
"567","4","7450","9","1","19198.00","7","154"
"587","4","8897","9","1","13789.00","4","94"
"618","4","8776","9","1","16113.00","4","81"
"651","4","6478","9","1","10768.00","6","66"
"660","4","7549","9","1","10655.00","5","79"
"688","4","9263","9","1","777.20","2","58"
"690","4","9432","9","1","197.65","2","59"
"696","4","9433","9","1","914.55","1","39"
"705","4","6673","9","1","12897.00","4","87"
"708","4","7968","9","1","14725.00","3","99"
"715","4","8385","9","1","10919.00","6","84"
"717","4","7922","9","1","11293.00","4","92"
"722","4","8523","9","1","8116.00","6","63"
"724","4","9293","9","1","1507.50","5","50"
"742","4","8221","9","1","7629.00","2","85"
"751","4","7931","9","1","10977.00","3","51"
"751","4","8286","9","1","9901.00","4","62"
"764","4","9411","9","1","3658.20","4","78"
"767","4","9403","9","1","3075.30","8","102"
"773","4","8246","9","1","6341.00","5","57"
"787","4","9287","9","1","261.30","2","78"
"787","4","9438","9","1","130.65","1","39"
"795","4","6755","9","1","9346.00","2","72"
"808","4","9370","9","1","311.55","5","31"
"812","4","9312","9","1","512.55","1","51"
"815","4","9415","9","1","251.25","1","25"
"816","4","7463","9","1","11479.00","5","83"
"823","4","9325","9","1","281.40","1","28"
"830","4","9290","9","1","2884.35","10","123"
"840","4","9396","9","1","3698.40","4","138"
"881","4","9284","9","1","2137.30","3","29"
"887","4","9309","9","1","804.00","2","20"
"892","4","9286","9","1","194.30","2","58"
"894","4","6711","9","1","16332.00","7","120"
"912","4","8718","9","1","14780.00","7","139"
"914","4","9275","9","1","2934.60","4","146"
"923","4","8168","9","1","17082.00","3","88"
"930","4","7329","9","1","17063.00","3","89"
"932","4","6218","9","1","15680.00","3","93"
"936","4","8861","9","1","12839.00","5","115"
"938","4","6590","9","1","14721.00","3","63"
"939","4","6473","9","1","9808.00","3","91"
"939","4","9422","9","1","1289.75","10","77"
"948","4","9427","9","1","3353.35","7","77"
"951","4","6234","9","1","15229.00","5","60"
"951","4","6470","9","1","16511.00","3","86"
"965","4","8578","9","1","16926.00","4","85"
"965","4","9441","9","1","472.35","5","47"
"975","4","9445","9","1","214.40","2","32"
"978","4","7190","9","1","13927.00","3","75"
"981","4","8674","9","1","16862.00","6","108"
"983","4","8234","9","1","9810.00","6","108"
"991","4","6497","9","1","10098.00","3","119"
"1007","4","6799","9","1","11999.00","4","100"
"1008","4","9264","9","1","8254.40","7","112"
"1011","4","7683","9","1","9080.00","4","52"
"1026","4","8902","9","1","8987.00","6","85"
"18","5","6258","9","1","10895.00","5","56"
"24","5","6829","9","1","10226.00","5","85"
"26","5","8614","9","1","9076.00","4","96"
"39","5","8149","9","1","7041.00","6","68"
"52","5","8515","9","1","8629.00","3","93"
"74","5","6865","9","1","5661.00","2","90"
"80","5","7519","9","1","5529.00","4","79"
"87","5","8188","9","1","7439.00","5","66"
"92","5","6930","9","1","8622.00","3","64"
"96","5","6314","9","1","7644.00","5","77"
"100","5","7518","9","1","10307.00","3","63"
"105","5","6754","9","1","6604.00","2","78"
"106","5","7048","9","1","6805.00","3","75"
"109","5","8509","9","1","6563.00","2","86"
"113","5","7402","9","1","5925.00","3","81"
"114","5","7393","9","1","6657.00","3","65"
"117","5","6645","9","1","9005.00","2","46"
"131","5","6683","9","1","5168.00","2","79"
"139","5","8858","9","1","7170.00","5","72"
"150","5","9017","9","1","4940.00","1","38"
"150","5","9018","9","1","6615.00","1","49"
"152","5","8994","9","1","14578.00","5","112"
"158","5","8249","9","1","19785.00","5","141"
"200","5","7627","9","1","19263.00","9","156"
"200","5","7911","9","1","13816.00","9","96"
"205","5","6854","9","1","19546.00","7","136"
"206","5","6038","9","1","12326.00","7","154"
"219","5","7660","9","1","16563.00","9","105"
"220","5","9002","9","1","6600.00","7","120"
"224","5","6222","9","1","15473.00","5","151"
"241","5","7091","9","1","8942.00","4","92"
"262","5","6974","9","1","12137.00","5","74"
"265","5","7006","9","1","14915.00","3","85"
"280","5","6205","9","1","9047.00","5","74"
"305","5","6804","9","1","9578.00","4","77"
"318","5","8277","9","1","7266.00","6","58"
"328","5","7227","9","1","11683.00","3","96"
"337","5","8532","9","1","12536.00","6","74"
"346","5","6760","9","1","10143.00","4","94"
"347","5","7005","9","1","12646.00","3","62"
"367","5","7821","9","1","12452.00","4","76"
"372","5","6093","9","1","9877.00","6","57"
"373","5","6679","9","1","11456.00","5","65"
"375","5","8627","9","1","12224.00","5","61"
"402","5","7416","9","1","5091.00","3","87"
"413","5","8481","9","1","9409.00","4","53"
"414","5","6688","9","1","5407.00","3","80"
"438","5","7742","9","1","5869.00","3","52"
"459","5","6400","9","1","6638.00","5","45"
"513","5","6554","9","1","18399.00","6","115"
"533","5","7640","9","1","16101.00","9","145"
"557","5","6061","9","1","14871.00","9","148"
"559","5","6490","9","1","15108.00","5","96"
"577","5","8706","9","1","12380.00","5","82"
"590","5","6988","9","1","13887.00","4","112"
"614","5","8021","9","1","13345.00","6","64"
"616","5","8709","9","1","12485.00","4","91"
"619","5","8868","9","1","10691.00","3","109"
"624","5","8380","9","1","11549.00","4","102"
"630","5","6885","9","1","12555.00","4","103"
"635","5","7163","9","1","11025.00","5","89"
"650","5","6301","9","1","8614.00","5","113"
"664","5","6627","9","1","12825.00","4","91"
"722","5","8038","9","1","7117.00","3","82"
"731","5","6359","9","1","10522.00","5","79"
"731","5","6674","9","1","9001.00","4","93"
"734","5","7421","9","1","12232.00","3","89"
"755","5","6165","9","1","5537.00","3","86"
"759","5","7838","9","1","9691.00","3","88"
"760","5","8108","9","1","6650.00","2","85"
"774","5","8896","9","1","9093.00","4","50"
"778","5","6447","9","1","10469.00","4","87"
"783","5","7849","9","1","8420.00","2","73"
"793","5","7920","9","1","7039.00","4","89"
"807","5","7000","9","1","9038.00","3","74"
"809","5","8874","9","1","7410.00","5","89"
"815","5","8892","9","1","6847.00","3","64"
"848","5","7157","9","1","18586.00","9","127"
"849","5","8583","9","1","14873.00","7","127"
"894","5","8932","9","1","13693.00","5","148"
"902","5","8048","9","1","17966.00","5","121"
"909","5","7862","9","1","17272.00","5","160"
"910","5","7337","9","1","15268.00","9","124"
"911","5","7481","9","1","17914.00","8","91"
"919","5","6203","9","1","8246.00","6","113"
"923","5","7541","9","1","14917.00","5","62"
"934","5","8626","9","1","14743.00","4","70"
"935","5","6446","9","1","12710.00","5","117"
"939","5","8843","9","1","10154.00","6","119"
"958","5","8501","9","1","11883.00","4","96"
"959","5","6717","9","1","11202.00","4","100"
"971","5","6288","9","1","12921.00","4","119"
"972","5","6188","9","1","8109.00","3","63"
"974","5","7579","9","1","12265.00","3","61"
"983","5","8334","9","1","12737.00","3","90"
"1002","5","6870","9","1","12386.00","3","62"
"1013","5","7520","9","1","12268.00","4","92"
"1018","5","8160","9","1","7328.00","4","52"
"1029","5","8240","9","1","8359.00","6","57"
"1032","5","7774","9","1","10678.00","5","69"
"15","1","7775","10","1","8070.00","6","71"
"25","1","8012","10","1","10087.00","5","90"
"25","1","8841","10","1","11450.00","6","88"
"36","1","6836","10","1","13960.00","6","72"
"38","1","7608","10","1","8071.00","4","98"
"39","1","6305","10","1","8708.00","6","100"
"48","1","7430","10","1","13946.00","5","74"
"49","1","8837","10","1","9041.00","4","79"
"53","1","8737","10","1","12860.00","6","65"
"57","1","8698","10","1","10485.00","5","73"
"59","1","8192","10","1","11886.00","4","89"
"66","1","8306","10","1","9499.00","4","77"
"67","1","8860","10","1","10980.00","4","60"
"71","1","6225","10","1","9777.00","5","51"
"75","1","8797","10","1","8246.00","5","57"
"110","1","8349","10","1","10381.00","5","87"
"111","1","8875","10","1","9754.00","5","53"
"139","1","7528","10","1","7051.00","5","90"
"145","1","6795","10","1","8377.00","2","62"
"159","1","8470","10","1","18777.00","8","138"
"175","1","6388","10","1","22882.00","7","139"
"181","1","6557","10","1","21200.00","6","106"
"184","1","7724","10","1","16492.00","6","153"
"186","1","7568","10","1","21861.00","5","115"
"193","1","7106","10","1","13847.00","7","134"
"217","1","7802","10","1","20021.00","8","133"
"220","1","8510","10","1","15317.00","5","120"
"242","1","8079","10","1","9703.00","6","115"
"244","1","6706","10","1","10718.00","5","69"
"252","1","7878","10","1","9877.00","4","102"
"260","1","8146","10","1","17030.00","3","69"
"261","1","6737","10","1","13641.00","6","99"
"271","1","7979","10","1","11334.00","4","100"
"275","1","8907","10","1","14757.00","5","70"
"277","1","6060","10","1","14274.00","5","92"
"324","1","7939","10","1","14767.00","5","93"
"330","1","6629","10","1","10773.00","4","81"
"365","1","7107","10","1","11240.00","5","82"
"381","1","7172","10","1","14672.00","3","70"
"400","1","8684","10","1","12553.00","5","72"
"407","1","7781","10","1","9926.00","3","74"
"434","1","7078","10","1","10031.00","5","55"
"466","1","6249","10","1","12258.00","3","68"
"506","1","8557","10","1","15175.00","7","129"
"516","1","8521","10","1","20795.00","6","114"
"535","1","6394","10","1","14301.00","9","133"
"541","1","7625","10","1","14918.00","9","149"
"544","1","6204","10","1","18396.00","6","121"
"551","1","6201","10","1","14446.00","5","90"
"568","1","7215","10","1","21302.00","5","143"
"586","1","6882","10","1","10783.00","5","76"
"621","1","8641","10","1","14158.00","4","70"
"631","1","7210","10","1","16278.00","5","77"
"635","1","6615","10","1","9610.00","4","64"
"639","1","8917","10","1","10545.00","4","82"
"643","1","8295","10","1","13702.00","5","86"
"658","1","8982","10","1","13694.00","4","59"
"667","1","8625","10","1","9654.00","3","65"
"675","1","6698","10","1","13701.00","4","55"
"680","1","7249","10","1","8909.00","5","83"
"683","1","8942","10","1","10205.00","4","79"
"686","1","7706","10","1","9630.00","6","61"
"690","1","8660","10","1","12827.00","4","76"
"692","1","8464","10","1","9190.00","4","98"
"707","1","7001","10","1","9454.00","5","55"
"707","1","8027","10","1","10888.00","6","93"
"712","1","7884","10","1","10083.00","5","96"
"717","1","6891","10","1","12899.00","6","60"
"727","1","7926","10","1","9750.00","6","55"
"748","1","7620","10","1","9536.00","5","77"
"804","1","7011","10","1","10438.00","5","69"
"806","1","6056","10","1","5998.00","3","75"
"816","1","6893","10","1","11830.00","4","79"
"840","1","6265","10","1","19781.00","9","106"
"862","1","8856","10","1","16422.00","8","148"
"877","1","8894","10","1","17704.00","7","119"
"884","1","6580","10","1","17810.00","5","156"
"906","1","6719","10","1","16562.00","8","133"
"912","1","7146","10","1","22427.00","8","128"
"921","1","6460","10","1","17197.00","4","61"
"923","1","6154","10","1","11879.00","3","104"
"935","1","7419","10","1","13650.00","5","105"
"972","1","8231","10","1","17070.00","5","118"
"975","1","6878","10","1","10823.00","6","96"
"978","1","7648","10","1","16885.00","6","63"
"1024","1","7488","10","1","12686.00","6","95"
"33","2","8535","10","1","8280.00","4","98"
"44","2","6551","10","1","9112.00","4","51"
"50","2","7027","10","1","11378.00","5","54"
"52","2","7993","10","1","12170.00","4","56"
"57","2","6339","10","1","9855.00","4","72"
"63","2","8318","10","1","14761.00","3","77"
"69","2","7335","10","1","8373.00","2","61"
"72","2","7143","10","1","7589.00","4","64"
"75","2","7689","10","1","7698.00","2","82"
"99","2","8880","10","1","7055.00","4","79"
"112","2","6641","10","1","11297.00","4","68"
"148","2","8179","10","1","8020.00","5","64"
"157","2","9127","10","1","2693.40","3","67"
"159","2","6346","10","1","19831.00","8","146"
"164","2","9198","10","1","5343.25","6","145"
"166","2","7668","10","1","22563.00","6","111"
"174","2","8751","10","1","16760.00","5","145"
"177","2","7191","10","1","19171.00","9","135"
"183","2","8551","10","1","19205.00","6","140"
"219","2","6577","10","1","15711.00","6","124"
"236","2","7987","10","1","15516.00","6","80"
"243","2","8232","10","1","12111.00","4","115"
"248","2","6059","10","1","14975.00","3","60"
"251","2","8099","10","1","11639.00","5","70"
"276","2","7081","10","1","10567.00","6","78"
"279","2","8795","10","1","13919.00","3","61"
"289","2","8360","10","1","17209.00","5","119"
"292","2","7308","10","1","16427.00","5","102"
"296","2","7057","10","1","16566.00","5","74"
"303","2","6624","10","1","13352.00","5","79"
"312","2","8668","10","1","17099.00","4","95"
"329","2","7639","10","1","10637.00","5","76"
"330","2","7213","10","1","13124.00","5","81"
"343","2","7286","10","1","10588.00","3","65"
"361","2","8316","10","1","12118.00","6","57"
"373","2","7248","10","1","11995.00","5","83"
"413","2","7769","10","1","10731.00","5","84"
"414","2","6057","10","1","9660.00","3","48"
"417","2","6098","10","1","12294.00","4","61"
"426","2","7941","10","1","7554.00","5","89"
"433","2","7290","10","1","11991.00","2","56"
"445","2","8093","10","1","6140.00","4","69"
"462","2","6635","10","1","8516.00","4","57"
"472","2","7663","10","1","10580.00","4","65"
"489","2","6381","10","1","14960.00","8","138"
"500","2","9096","10","1","1366.80","1","34"
"500","2","9107","10","1","13319.60","11","142"
"500","2","9137","10","1","2773.80","5","69"
"500","2","9189","10","1","3986.50","2","70"
"500","2","9232","10","1","1708.50","9","51"
"500","2","9233","10","1","11269.40","10","116"
"509","2","8940","10","1","16088.00","6","129"
"514","2","8975","10","1","22121.00","9","119"
"515","2","8822","10","1","20332.00","5","117"
"519","2","6768","10","1","19604.00","8","114"
"522","2","6765","10","1","16018.00","7","129"
"525","2","8800","10","1","21906.00","8","151"
"528","2","7563","10","1","14050.00","5","96"
"532","2","8567","10","1","19670.00","7","149"
"540","2","6260","10","1","22591.00","6","98"
"543","2","8429","10","1","13974.00","9","127"
"548","2","8876","10","1","18302.00","5","91"
"561","2","8446","10","1","18540.00","9","131"
"585","2","8912","10","1","12442.00","4","93"
"592","2","6770","10","1","10498.00","3","97"
"617","2","6151","10","1","16001.00","3","61"
"619","2","7072","10","1","13868.00","6","98"
"629","2","7374","10","1","10676.00","4","74"
"631","2","6319","10","1","14519.00","4","96"
"644","2","7840","10","1","12921.00","5","76"
"657","2","7948","10","1","10268.00","5","88"
"665","2","8925","10","1","11877.00","6","69"
"676","2","7105","10","1","14093.00","4","60"
"678","2","7973","10","1","11686.00","3","60"
"679","2","7042","10","1","9357.00","6","96"
"681","2","6150","10","1","14788.00","6","95"
"693","2","9047","10","1","4180.80","1","78"
"698","2","8558","10","1","9300.00","3","63"
"710","2","9119","10","1","3591.20","10","67"
"720","2","6163","10","1","13969.00","3","76"
"739","2","8887","10","1","12195.00","6","77"
"747","2","7096","10","1","9959.00","2","83"
"789","2","7978","10","1","11520.00","5","70"
"802","2","9029","10","1","2961.40","2","52"
"805","2","6389","10","1","10551.00","3","52"
"815","2","8799","10","1","12160.00","2","67"
"820","2","6519","10","1","11926.00","2","83"
"827","2","9147","10","1","1447.20","2","54"
"837","2","9138","10","1","3986.50","2","70"
"843","2","9023","10","1","4891.00","10","146"
"843","2","9025","10","1","8485.55","10","149"
"843","2","9030","10","1","4623.00","4","92"
"843","2","9079","10","1","2170.80","2","54"
"843","2","9084","10","1","4703.40","1","54"
"843","2","9133","10","1","8381.70","5","139"
"843","2","9144","10","1","5909.40","1","84"
"843","2","9152","10","1","2579.50","2","77"
"843","2","9165","10","1","2438.80","2","52"
"843","2","9170","10","1","4656.50","7","139"
"843","2","9171","10","1","3135.60","5","78"
"843","2","9182","10","1","2763.75","2","55"
"843","2","9200","10","1","2894.40","1","72"
"843","2","9223","10","1","6301.35","9","99"
"843","2","9246","10","1","4743.60","10","118"
"844","2","8988","10","1","20610.00","8","102"
"847","2","6228","10","1","21156.00","6","128"
"849","2","8312","10","1","14595.00","7","148"
"850","2","9124","10","1","1289.75","1","35"
"855","2","8605","10","1","16464.00","7","96"
"858","2","9098","10","1","3142.30","1","67"
"875","2","7418","10","1","22450.00","9","144"
"878","2","9159","10","1","3537.60","2","66"
"887","2","9176","10","1","2331.60","1","58"
"888","2","9097","10","1","7879.20","4","98"
"899","2","6261","10","1","16058.00","9","144"
"908","2","7718","10","1","16050.00","5","129"
"910","2","9064","10","1","1842.50","2","55"
"916","2","7246","10","1","14557.00","7","110"
"919","2","9121","10","1","1768.80","2","44"
"922","2","7288","10","1","16972.00","6","79"
"949","2","7465","10","1","10405.00","5","73"
"950","2","6347","10","1","15359.00","3","95"
"950","2","7447","10","1","14363.00","6","119"
"961","2","8916","10","1","14940.00","5","109"
"970","2","7736","10","1","13459.00","3","75"
"970","2","8361","10","1","14089.00","3","74"
"971","2","9074","10","1","2361.75","1","47"
"974","2","9045","10","1","1105.50","2","30"
"975","2","9190","10","1","3309.80","1","76"
"978","2","7192","10","1","12356.00","4","117"
"990","2","7370","10","1","10828.00","6","72"
"993","2","9191","10","1","2726.90","2","74"
"998","2","7656","10","1","11111.00","4","60"
"1007","2","8833","10","1","13023.00","6","93"
"1008","2","6451","10","1","13214.00","4","67"
"1010","2","8934","10","1","8662.00","6","96"
"1017","2","8648","10","1","13695.00","4","80"
"1017","2","9060","10","1","1929.60","1","36"
"1025","2","6913","10","1","11442.00","4","92"
"1033","2","9193","10","1","1326.60","1","36"
"1035","2","9019","10","1","2763.75","2","75"
"1039","2","9092","10","1","1142.35","1","31"
"34","3","6052","10","1","9702.00","6","54"
"60","3","6722","10","1","14158.00","4","91"
"77","3","6948","10","1","7439.00","2","65"
"79","3","6939","10","1","7402.00","5","73"
"120","3","8712","10","1","7172.00","2","73"
"128","3","6734","10","1","7825.00","2","47"
"129","3","6547","10","1","9489.00","5","87"
"155","3","6928","10","1","20332.00","7","107"
"156","3","7865","10","1","16666.00","5","106"
"161","3","7505","10","1","15961.00","9","102"
"184","3","6604","10","1","17558.00","6","153"
"210","3","7732","10","1","17892.00","9","123"
"216","3","7346","10","1","21814.00","9","119"
"229","3","8377","10","1","18366.00","7","123"
"237","3","7588","10","1","17240.00","3","65"
"238","3","8762","10","1","10320.00","5","120"
"248","3","6825","10","1","17187.00","6","75"
"255","3","6183","10","1","13640.00","4","93"
"307","3","8373","10","1","14192.00","3","81"
"341","3","7967","10","1","10381.00","6","62"
"343","3","8376","10","1","12231.00","5","85"
"348","3","7379","10","1","14875.00","5","76"
"374","3","8527","10","1","12053.00","6","50"
"376","3","8131","10","1","8928.00","4","61"
"385","3","8172","10","1","10811.00","5","83"
"398","3","8222","10","1","13791.00","6","73"
"409","3","6690","10","1","6734.00","3","71"
"416","3","8586","10","1","5776.00","5","87"
"443","3","7622","10","1","6752.00","3","55"
"444","3","6850","10","1","12244.00","3","79"
"459","3","6997","10","1","11725.00","4","74"
"459","3","8478","10","1","11993.00","2","59"
"460","3","7475","10","1","5819.00","2","49"
"461","3","6143","10","1","7940.00","2","88"
"466","3","7198","10","1","11153.00","5","47"
"479","3","8460","10","1","10741.00","4","76"
"494","3","7125","10","1","13987.00","7","93"
"515","3","7194","10","1","21721.00","8","115"
"519","3","7490","10","1","19757.00","9","107"
"536","3","7375","10","1","18094.00","9","128"
"544","3","8413","10","1","22058.00","5","139"
"572","3","8301","10","1","16660.00","4","117"
"574","3","8260","10","1","15800.00","5","116"
"581","3","6082","10","1","13076.00","6","74"
"614","3","8591","10","1","14189.00","3","113"
"626","3","8214","10","1","11013.00","6","118"
"627","3","7462","10","1","15190.00","6","63"
"637","3","6427","10","1","14552.00","4","66"
"659","3","7321","10","1","13258.00","6","68"
"669","3","7903","10","1","14077.00","5","81"
"671","3","7581","10","1","12047.00","5","57"
"675","3","6899","10","1","12498.00","5","66"
"687","3","8675","10","1","14086.00","5","58"
"688","3","6687","10","1","14412.00","5","91"
"694","3","7038","10","1","12900.00","5","64"
"699","3","6481","10","1","14930.00","4","58"
"722","3","8063","10","1","10458.00","4","67"
"731","3","8693","10","1","9870.00","5","56"
"740","3","8498","10","1","12092.00","3","60"
"743","3","7422","10","1","9776.00","5","75"
"744","3","7144","10","1","7611.00","4","88"
"756","3","7539","10","1","8002.00","2","86"
"771","3","6196","10","1","7405.00","2","70"
"801","3","6212","10","1","10429.00","3","62"
"818","3","7956","10","1","9847.00","5","65"
"821","3","7552","10","1","10803.00","4","54"
"822","3","8863","10","1","10753.00","3","52"
"825","3","7651","10","1","7854.00","2","88"
"852","3","7250","10","1","14446.00","9","120"
"863","3","8662","10","1","21486.00","8","147"
"878","3","8271","10","1","15445.00","6","115"
"908","3","7079","10","1","17407.00","8","104"
"908","3","7729","10","1","18107.00","5","105"
"911","3","7596","10","1","15735.00","7","106"
"931","3","8548","10","1","16676.00","6","70"
"934","3","7628","10","1","13265.00","4","65"
"943","3","8494","10","1","13967.00","4","98"
"954","3","8282","10","1","9464.00","3","81"
"962","3","6745","10","1","15891.00","3","95"
"967","3","6235","10","1","9934.00","3","110"
"971","3","6297","10","1","10906.00","3","60"
"979","3","7593","10","1","15353.00","5","81"
"988","3","8777","10","1","9674.00","3","80"
"993","3","7986","10","1","13468.00","3","102"
"994","3","6230","10","1","15642.00","4","78"
"995","3","8007","10","1","17010.00","3","93"
"997","3","8980","10","1","14033.00","5","116"
"1011","3","8451","10","1","8493.00","6","66"
"1019","3","8359","10","1","9952.00","4","96"
"1025","3","6385","10","1","14243.00","3","86"
"1026","3","7073","10","1","11351.00","5","61"
"1","4","9258","10","1","6056.80","7","113"
"8","4","9317","10","1","5470.55","6","71"
"11","4","7020","10","1","12417.00","4","62"
"30","4","7369","10","1","12709.00","4","75"
"40","4","6081","10","1","8207.00","6","92"
"53","4","8194","10","1","14326.00","3","91"
"56","4","6443","10","1","13038.00","3","70"
"58","4","7203","10","1","10831.00","4","69"
"70","4","6918","10","1","7691.00","2","73"
"77","4","8526","10","1","6398.00","4","77"
"78","4","6266","10","1","8152.00","2","81"
"102","4","6177","10","1","8875.00","5","68"
"102","4","8152","10","1","11141.00","2","81"
"116","4","7513","10","1","10915.00","5","67"
"123","4","7388","10","1","6423.00","4","55"
"128","4","9356","10","1","5574.40","4","104"
"130","4","8412","10","1","8644.00","5","82"
"145","4","7140","10","1","10147.00","5","68"
"180","4","6449","10","1","14422.00","7","155"
"183","4","6356","10","1","18165.00","6","135"
"192","4","7320","10","1","22542.00","6","140"
"197","4","6392","10","1","17367.00","8","93"
"207","4","7722","10","1","14818.00","8","129"
"228","4","7909","10","1","19540.00","5","159"
"233","4","8384","10","1","16655.00","8","122"
"243","4","7915","10","1","12939.00","4","65"
"258","4","6164","10","1","11219.00","5","115"
"271","4","7226","10","1","10413.00","3","114"
"276","4","8147","10","1","15782.00","6","93"
"287","4","8643","10","1","14680.00","6","119"
"289","4","8592","10","1","13923.00","5","79"
"292","4","8230","10","1","12994.00","4","110"
"308","4","8663","10","1","10942.00","5","85"
"312","4","7044","10","1","13707.00","3","99"
"315","4","6333","10","1","9819.00","5","113"
"334","4","7901","10","1","12670.00","5","77"
"342","4","7714","10","1","11704.00","3","91"
"361","4","8740","10","1","9259.00","4","90"
"371","4","8003","10","1","10376.00","6","85"
"411","4","6256","10","1","10928.00","4","59"
"411","4","6431","10","1","7203.00","2","51"
"411","4","8678","10","1","8112.00","5","61"
"418","4","6772","10","1","6443.00","3","83"
"420","4","8813","10","1","10110.00","2","71"
"428","4","8488","10","1","5822.00","3","53"
"433","4","7349","10","1","10470.00","4","82"
"448","4","6041","10","1","6674.00","4","63"
"449","4","8900","10","1","6711.00","3","76"
"452","4","6929","10","1","7057.00","3","51"
"493","4","7818","10","1","15956.00","9","132"
"499","4","6207","10","1","21220.00","9","103"
"501","4","8309","10","1","21153.00","9","128"
"503","4","7763","10","1","20365.00","6","107"
"504","4","8302","10","1","14239.00","5","147"
"517","4","6959","10","1","20167.00","8","101"
"523","4","8239","10","1","18495.00","6","158"
